name,id,2,3,4,5,6,7,8
0.10586651111858944,0.2536098527564946,0.169061827567785,0.1501587233470454,0.0,0.0,0.0,0.0,0.0
0.3652726681511762,0.15972300762832195,0.11132061035026165,0.14266941285135842,0.0,0.0,0.0,0.0,0.0
0.1452533018774761,0.1313543683332445,0.0977858914663289,0.1182182753465416,0.0,0.0,0.0,0.0,0.0
0.11142449069757789,0.3215351920473989,0.1278759850251552,0.08011267512190659,0.0,0.0,0.0,0.0,0.0
0.14162671608755004,0.11672049657656736,0.1302994203728379,0.10478425118544707,0.0,0.0,0.0,0.0,0.0
0.12501009824466514,0.12824781996955678,0.09571287340847334,0.07012844022422807,0.0,0.0,0.0,0.0,0.0
0.13029462685597804,0.12220661261763265,0.14132048252528273,0.08310957290499667,0.0,0.0,0.0,0.0,0.0
0.25652508270165664,0.3572395898616896,0.14265093407906307,0.2896211554126064,0.0,0.0,0.0,0.0,0.0
0.12194409811576695,0.12264131749607843,0.6024288148838048,0.08199404234098677,0.0,0.0,0.0,0.0,0.0
